ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/Game/Blueprints/NPC/NPC2/AI/CheckSearchingIndex,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/CheckSearchingIndex,4368,None
0,/Game/Blueprints/NPC/NPC2/AI/FindNextPatrollingLocation,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/FindNextPatrollingLocation,5025,None
0,/Game/Blueprints/NPC/NPC2/AI/FindNextPatrollingLocation,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/FindNextPatrollingLocation,5025,None
0,/Game/Blueprints/NPC/NPC2/AI/FindRandomLocation,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/FindRandomLocation,5439,None
0,/Game/Blueprints/NPC/NPC2/AI/FindRandomLocation,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/FindRandomLocation,5439,None
0,/Game/Blueprints/NPC/NPC2/AI/FollowingState,UserDefinedEnum,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/FollowingState,1138,None
0,/Game/Blueprints/NPC/NPC2/AI/IsPlayerInRange1,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/IsPlayerInRange1,4350,None
0,/Game/Blueprints/NPC/NPC2/AI/IsPlayerInRange1,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/IsPlayerInRange1,4350,None
0,/Game/Blueprints/NPC/NPC2/AI/MeleeAttack1,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/MeleeAttack1,3759,None
0,/Game/Blueprints/NPC/NPC2/AI/MeleeAttack1,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/MeleeAttack1,3759,None
0,/Game/Blueprints/NPC/NPC2/AI/NPC1_BB,BlackboardData,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BB,5768,None
0,/Game/Blueprints/NPC/NPC2/AI/NPC1_BT,BehaviorTree,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT,19493,None
0,/Game/Blueprints/NPC/NPC2/AI/NPC_AI_INT,Blueprint,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC2/AI/NPC_AI_INT,2372,None
0,/Game/Blueprints/NPC/NPC2/AI/NPC_AI_INT,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC2/AI/NPC_AI_INT,2372,None
0,/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController,20989,None
0,/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController,20989,None
0,/Game/Blueprints/NPC/NPC2/AI/StopInvestigating1,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/StopInvestigating1,3456,None
0,/Game/Blueprints/NPC/NPC2/AI/StopInvestigating1,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP->/Game/Blueprints/NPC/NPC2/AI/PatrollingAIController->/Game/Blueprints/NPC/NPC2/AI/NPC1_BT->/Game/Blueprints/NPC/NPC2/AI/StopInvestigating1,3456,None
0,/Game/Blueprints/NPC/NPC2/NPC1_BP,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP,35251,None
0,/Game/Blueprints/NPC/NPC2/NPC1_BP,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Blueprints/NPC/NPC2/NPC1_BP,35251,None
0,/Game/Blueprints/NPC/NPCDialogue/DialogueUI,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP->/Game/Blueprints/NPC/NPCDialogue/DialogueUI,7151,None
0,/Game/Blueprints/NPC/NPCDialogue/DialogueUI,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP->/Game/Blueprints/NPC/NPCDialogue/DialogueUI,7151,None
0,/Game/Blueprints/NPC/NPCDialogue/NPC_ChatWB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP->/Game/Blueprints/NPC/NPCDialogue/NPC_ChatWB,3432,None
0,/Game/Blueprints/NPC/NPCDialogue/NPC_ChatWB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP->/Game/Blueprints/NPC/NPCDialogue/NPC_ChatWB,3432,None
0,/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP,31713,None
0,/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Level_2->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_BP,31713,None
0,/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_Interact,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_Interact,1391,None
0,/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_Interact,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPCDialogue/NPCDialogue_Interact,1391,None
0,/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP,80156,None
0,/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP,80156,None
0,/Game/Blueprints/SignPost/signpost,StaticMesh,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/SignPost/SignPost_Base->/Game/Blueprints/SignPost/signpost,20232,None
0,/Game/Blueprints/SignPost/SignPost_Base,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/SignPost/SignPost_Base,12051,None
0,/Game/Blueprints/SignPost/SignPost_Base,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/SignPost/SignPost_Base,12051,None
0,/Game/Blueprints/SignPost/SignPost_Interact,Blueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/SignPost/SignPost_Base->/Game/Blueprints/SignPost/SignPost_Interact,1375,None
0,/Game/Blueprints/SignPost/SignPost_Interact,BlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/SignPost/SignPost_Base->/Game/Blueprints/SignPost/SignPost_Interact,1375,None
0,/Game/Blueprints/SignPost/SignPost_Widget,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/SignPost/SignPost_Widget,5562,None
0,/Game/Blueprints/SignPost/SignPost_Widget,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/SignPost/SignPost_Widget,5562,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow2,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow2,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow3,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/HealthStamina_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow3,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow4,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Walking_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow4,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow5,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Treasure_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow5,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow6,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Pause_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow6,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Arrow7,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Look_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Arrow7,379914,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img1,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img1,6689052,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img2,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img2,6703244,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img3,Texture2D,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_tutorial_img3,6423152,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB,10559,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Assassinate_Tutorial_WB,10559,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Attack_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Attack_Tutorial_WB,7083,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Attack_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Attack_Tutorial_WB,7083,None
0,/Game/Blueprints/Tutorial_Level_Widgets/HealthStamina_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/HealthStamina_Tutorial_WB,6788,None
0,/Game/Blueprints/Tutorial_Level_Widgets/HealthStamina_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/HealthStamina_Tutorial_WB,6788,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Jumping_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Jumping_Tutorial_WB,6052,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Jumping_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Jumping_Tutorial_WB,6052,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Look_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Look_Tutorial_WB,9256,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Look_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Look_Tutorial_WB,9256,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Pause_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Pause_Tutorial_WB,6046,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Pause_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Pause_Tutorial_WB,6046,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Treasure_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Treasure_Tutorial_WB,6142,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Treasure_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Treasure_Tutorial_WB,6142,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Walking_Tutorial_WB,WidgetBlueprint,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Walking_Tutorial_WB,5981,None
0,/Game/Blueprints/Tutorial_Level_Widgets/Walking_Tutorial_WB,WidgetBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Levels/Tutorial_Level->/Game/Blueprints/Tutorial_Level_Widgets/Walking_Tutorial_WB,5981,None
0,/Game/Characters/NPC/Animation/NPC_AnimBP,AnimBlueprint,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/NPC_AnimBP,46895,None
0,/Game/Characters/NPC/Animation/NPC_AnimBP,AnimBlueprintGeneratedClass,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/NPC_AnimBP,46895,None
0,/Game/Characters/NPC/Animation/NPC_IdleRun,BlendSpace1D,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/NPC_AnimBP->/Game/Characters/NPC/Animation/NPC_IdleRun,3462,None
0,/Game/Characters/NPC/Animation/NPCSword_Combo_1_Montage,AnimMontage,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/NPCSword_Combo_1_Montage,7328,None
0,/Game/Characters/NPC/Animation/Sword_Combo_1,AnimSequence,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/NPCSword_Combo_1_Montage->/Game/Characters/NPC/Animation/Sword_Combo_1,373888,None
0,/Game/Characters/NPC/Animation/TwinSword_Attack_Ambushed,AnimSequence,Soft From Unassigned Package? Best Guess: /Game/EquipWeapon2/Weapon2->/Game/Blueprints/PlayerCharacter/PlayerCharacter2Bare_BP->/Game/Characters/PlayerCharacter2/Animations/PlayerCharacter2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/TwinSword_Attack_Ambushed_Montage->/Game/Characters/NPC/Animation/TwinSword_Attack_Ambushed,276821,None
0,/Game/Characters/NPC/Animation/TwinSword_Attack_Ambushed_Montage,AnimMontage,Soft From Unassigned Package? Best Guess: /Game/Cinematics/Intro_Cinematic/Master->/Game/Cinematics/Intro_Cinematic/Shot2->/Game/Blueprints/Cinematic_Characters/Cinematic_Character1->/Game/Characters/NPC2/Animation/NPC2_AnimBP->/Game/Characters/PlayerCharacter/Animations/PlayerCharacter_AnimBP->/Game/Blueprints/PlayerCharacter/PlayerCharacterBare_BP->/Game/Blueprints/NPC/NPC1/NPC_BP->/Game/Characters/NPC/Animation/TwinSword_Attack_Ambushed_Montage,2901,None
